gene	PearsonCorrelation	Pearson_pvalue	SpearmanCorrelation	Spearman_pvalue	P_adjustedPvalue	S_adjustedPvalue
UFSP2	0.578126151993322	0.000221823822833755	0.538481338481339	0.000844441930812559	0.0188646694549055	0.0623293742139383
ACCS	0.537273807930073	0.000727946012858194	0.556756756756757	0.000520911492001749	0.0434767145389504	0.0424542865981426
AKAP3	0.743986400255967	1.99013364454714e-07	0.73976833976834	1.00338198588734e-06	7.41466934996993e-05	0.00046179180338721
MTRF1L	0.597855483291948	0.000117886150851287	0.63963963963964	4.03419377925466e-05	0.0118248877469291	0.00671564513380606
GPX7	0.545728215928787	0.000576326574080799	0.493626919788174	0.00221775396849984	0.0371045580149886	0.123061752124417
CRYZ	0.669403566860851	8.03738167309831e-06	0.615958815958816	8.96521210338032e-05	0.00161242241564926	0.0114989868027619
GBP3	0.783980650576959	1.55393555800742e-08	0.749147126024447	1.47102558200856e-07	9.35230138911545e-06	0.000143866301920437
A4GNT	0.605805531962248	9.02976150158885e-05	0.453095422477425	0.00551948906081275	0.0102389643461494	0.185490217736163
ALDH8A1	0.5913626761312	0.000145808549057325	0.6473896249525	1.97685722084644e-05	0.0138057327916053	0.00386673272397563
PYROXD2	0.610232038969831	7.75992324117958e-05	0.562198340825659	0.000359085307169042	0.00910915087054033	0.0342619932108608
CRHR1	0.616609789849494	6.21261739592871e-05	0.613899613899614	9.58383808284906e-05	0.00771547912789623	0.0119022141524144
PEX6	0.650776007344241	1.72933433013611e-05	0.634749034749035	4.7801746731039e-05	0.00287878974446488	0.00748001732847298
GRK4	0.570825362142597	0.000277472576033944	0.637067551318075	2.94287378114017e-05	0.0216015589781863	0.00535466150317225
PAX8	0.599177993341347	0.00011282715204497	0.552638352638353	0.000582139012600168	0.011694323299063	0.0456254709379944
WDR60	0.661228701872157	1.13232763141458e-05	0.60765636022588	8.4776441521189e-05	0.00206030962515992	0.0112422182790133
COX7C	0.541789632391451	0.000643061988999438	0.379546193601059	0.0224251129398692	0.0402505360154528	0.380543910952207
C15orf57	0.561339120649077	0.000368283880943787	0.643243243243243	3.55444359868409e-05	0.0274424103286113	0.00617999260357873
ELP3	0.558897074340577	0.000395586330993236	0.489102721586972	0.0024689463348997	0.0282117935376999	0.128134909595746
C9orf156	0.549239107506136	0.000522102752139597	0.525768403784801	0.000990700887811791	0.0346180672266119	0.0688398655241228
CCBL2	0.664082920778472	1.00580377577764e-05	0.672607048079671	7.00692179230394e-06	0.00196735218542106	0.00161241635597018
TAPBPL	0.636795000821855	2.97336983121621e-05	0.594594594594595	0.00017555377552669	0.0043080825110066	0.0201990108782474
CBLN3	0.590191704107815	0.000151434015852159	0.567276807557308	0.000308782950207684	0.0141049969050868	0.0313755558756483
TMX1	0.634531745472721	3.23789356557747e-05	0.6475888923723	1.96144579220496e-05	0.0046060507740142	0.00386673272397563
DISP2	0.579091596598519	0.000215268648579015	0.575546975546976	0.000308267860752068	0.0187140211831357	0.0313755558756483
FN3KRP	0.580638449279962	0.000205127050428189	0.578378378378378	0.000284099822330628	0.0182376595744335	0.0300377974312815
NBPF3	0.646274452653052	2.06515378116112e-05	0.685199485199485	7.44540674664035e-06	0.00336620066329263	0.00166436749673469
ITGB3BP	0.579093661334656	0.000215254817457433	0.481719892382434	0.00293235200731271	0.0187140211831357	0.138209169308522
THNSL2	0.794235826172527	7.40435091017844e-09	0.777606177606178	3.76011892094413e-07	5.0016499848482e-06	0.000267447003976971
ESPNL	0.738977285428843	2.65076139704945e-07	0.748777348777349	7.67256699832788e-07	9.01719876978909e-05	0.000400201094632782
TSLP	0.659593635445106	1.21117509199742e-05	0.607117576390713	8.63513961956533e-05	0.00210582975995285	0.0112602220639132
POMZP3	0.868043182260293	7.10431713457638e-12	0.910869427203111	1.26615972186556e-14	2.73956999308211e-08	9.90643366387617e-11
NOM1	0.653427469434399	1.55557548742191e-05	0.694465894465895	5.1947386367738e-06	0.00264583100295414	0.00123162530588237
ZNF215	0.756250336981303	9.58812818030452e-08	0.727155727155727	1.52295736912132e-06	4.1676397157057e-05	0.000541619020727511
HSD17B12	0.677309463108416	5.7113416165322e-06	0.730759330759331	1.34558008448006e-06	0.00125295383238052	0.000541619020727511
CDH8	0.711382578579107	1.15394442312677e-06	0.652317186519077	1.62630546040777e-05	0.000311326247122203	0.00334847734795536
HAUS1	0.594463371942347	0.000131807996558653	0.338920768699003	0.0431716646181397	0.0128908220634362	0.470808780853818
G6PC2	0.55880603201317	0.000396638201578092	0.61538342113469	6.48648468586095e-05	0.0282117935376999	0.00939819558929187
ATG10	0.766239548056069	5.12234614724605e-08	0.650450450450451	2.74829573239761e-05	2.67181575040354e-05	0.00511968233578068
MCOLN2	0.574374707858402	0.000249026189057977	0.574259974259974	0.000319849237960297	0.0206502840862959	0.0316772207316628
LRRC36	0.629810935577017	3.85946605687693e-05	0.260925981999432	0.124276234876396	0.00539222543375091	0.67317749304615
SPTA1	0.712827530784453	1.07291466289183e-06	0.538738738738739	0.000838863839053111	0.000299803011516632	0.0623293742139383
EFHB	0.809479040509696	2.27037166844468e-09	0.815887791000955	1.33789596073075e-09	1.97370977043458e-06	2.09353959935148e-06
RPL9	0.77428665797453	3.02168494670241e-08	0.68116875322936	4.81578586629477e-06	1.68869021592855e-05	0.00117745964430907
ERAP2	0.821548368097345	8.24285528722157e-10	0.745173745173745	8.51553282450028e-07	9.21315710960308e-07	0.000416409555118064
NSA2	0.603232988994772	9.85100496251334e-05	0.506563706563707	0.00185176148546122	0.0108555299755922	0.107319865646286
KIF6	0.801103197925818	4.40193215212048e-09	0.566676883911091	0.000314377509119002	3.44407171581906e-06	0.0315344824531676
NUDT2	0.598187248604525	0.000116598233480314	0.605662805662806	0.000124629771948026	0.0118248877469291	0.0150015897803285
WBSCR27	0.719527290134417	7.61081332179003e-07	0.724066924066924	1.69790860121031e-06	0.00022902693626802	0.000560620910563412
CASP7	0.638482074963176	2.78910775257657e-05	0.469240669240669	0.00426203470605094	0.00419653443387675	0.160318074712224
C1QL3	0.864762698842863	1.05044861697934e-11	0.820258705604836	9.21812743985933e-10	2.73956999308211e-08	2.09353959935148e-06
GABRB3	0.5579617385144	0.00040651229916655	0.636550836550837	4.49181128435955e-05	0.0285320439357534	0.00717223091608758
XRRA1	0.86894199373565	6.370903804509e-12	0.756241956241956	6.26101754032374e-07	2.73956999308211e-08	0.000349901437396378
HTR3A	0.732492006272588	3.80585347015128e-07	0.122846453659958	0.475365424913878	0.000124070823126932	0.906393773715137
LDHC	0.824985896767653	6.09139849672147e-10	0.531274131274131	0.00101461918467394	7.94318363972479e-07	0.0692903192773398
DCTN5	0.612981315174683	7.05471662185708e-05	0.587038147584167	0.000167566204203901	0.00849170813067843	0.0195677310700197
CCL23	0.605088222608396	9.25230946458022e-05	0.365274471443045	0.0284791268537023	0.0103414384644108	0.412630904635864
SRR	0.598973828205929	0.000113595164970448	0.627799227799228	6.05760033451611e-05	0.011694323299063	0.00894238962589699
MGAT5B	0.549706486505335	0.000515237798599744	0.545173745173745	0.000709631008160077	0.0344548763781572	0.0544328726259259
SCARA5	0.567483063132544	0.000306880173316815	0.224049914522585	0.188970773101187	0.0235395144708898	0.745247957535239
SCN11A	0.573996591818339	0.000251927092785209	0.318315866843026	0.0584859668975537	0.0206502840862959	0.532101689710384
BTNL3	0.628987198901078	3.97837944097201e-05	0.545773895668433	0.000575590119560431	0.0054290471573539	0.0456254709379944
C15orf40	0.578442408430408	0.000219657078988966	0.627324796974419	4.22851786727416e-05	0.0188646694549055	0.00689248412365689
ECEL1	0.677095710637521	5.76512499561588e-06	0.0791045457606184	0.646523831399885	0.00125295383238052	0.949119069743505
ZNF584	0.58312345455764	0.000189728793488886	0.549462924323569	0.000518805202567634	0.0170625066696212	0.0424542865981426
ANO5	0.551522224065851	0.000489323428258137	0.391904636995195	0.0180847430357228	0.0330040215749281	0.346604680561405
PCCA	-0.66240140947867	1.07868631469663e-05	-0.462236125950954	0.00453617816705338	0.00200943850623487	0.166624685347538
LRRC37A	0.560677415330638	0.000375510592111716	0.563888024056896	0.000341591869659334	0.0274578960063745	0.0334076848526828
TMEM80	0.573808970241297	0.000253377718850256	0.532561132561133	0.000982167886864264	0.0206502840862959	0.0688398655241228
ZFAND2A	0.557667028581582	0.000410010199772159	0.419305019305019	0.0114757076009098	0.0285320439357534	0.288700759709062
ZADH2	0.537543844145869	0.000722604101064839	0.466593996921123	0.00412337471245008	0.0434767145389504	0.156608173544706
LYNX1	0.663453949817942	1.03252327388059e-05	0.614414414414414	9.42566681083959e-05	0.00197035660849799	0.0118945834077434
GLIPR1L2	0.741949356768559	2.23793766851443e-07	0.772972972972973	4.17393396523836e-07	7.95892014475315e-05	0.000272140494533541
RPH3AL	0.533941927705228	0.000796798351266226	0.632175032175032	5.22146972820959e-05	0.0472284113659617	0.00801034885362976
C11orf54	0.644801936146565	2.18722952904926e-05	0.571092987650692	0.000275230598454927	0.00349242527250641	0.0294986877028952
TTC32	0.623339068001361	4.88722173805911e-05	0.403861003861004	0.0151876774337478	0.00648095303026686	0.331922872183359
GSTT1	0.704250827083366	1.64253578960327e-06	0.711242681181912	1.16208042793679e-06	0.000401600000558	0.00050511762600986
RPS23	0.5569272039567	0.000418909635266917	0.514833645444743	0.00131476532304051	0.0287504297046348	0.0843174089136799
BTN3A2	0.709557375668185	1.26431618108214e-06	0.644272844272844	3.42731964399962e-05	0.000319097090347956	0.00609439747605751
RHD	0.618332401523184	5.84555901439465e-05	0.662202326594352	1.08762633075527e-05	0.0074976481522334	0.00229988875995384
OR7D2	0.570661365445658	0.00027885448067444	0.621879021879022	7.38259186231102e-05	0.0216015589781863	0.0102110483879983
C1orf204	0.68265020641177	4.50754682379539e-06	0.706048906048906	3.31827254606523e-06	0.00103726606909927	0.00089524704829015
S100A3	0.607603569789995	8.49296041249836e-05	0.287773487773488	0.0889751955741062	0.00977190033343929	0.620717227319822
ZP3	0.709979882424998	1.2379386831185e-06	0.658687258687259	2.03532241932169e-05	0.000319097090347956	0.00388399088018852
C22orf34	-0.599514043710156	0.000111573194100853	-0.495238095238095	0.00240665633689987	0.011694323299063	0.127227562026382
FAM154B	0.62867302210528	4.02460039783392e-05	0.252030101206143	0.138109012054192	0.0054290471573539	0.68578755129489
RHCE	0.547551987554422	0.000547565350290213	0.55885124429268	0.000396115523741741	0.036001271434207	0.0360373006715742
FAM179A	0.551967628716218	0.000483146505713572	0.394273716461999	0.017338733622638	0.0328707674843738	0.346604680561405
XPNPEP3	0.588258470638744	0.000161149170204933	0.572562527827617	0.000263206051097297	0.0148333071492164	0.0286017242192396
PCDHB16	0.537312069978784	0.000727186982716788	0.51943371943372	0.00136075457538825	0.0434767145389504	0.0858592241761104
HRNR	0.746598137196238	1.7093932802581e-07	0.70330802487627	1.71969604467304e-06	6.68714651236968e-05	0.000560620910563412
HIBCH	0.545007467078065	0.000588057923550434	0.569368535682424	0.000289965695441437	0.0371045580149886	0.0302492213484507
CNGA1	0.793758613100214	7.67124230804939e-09	0.777863577863578	3.73855979183296e-07	5.0016499848482e-06	0.000267447003976971
PCMTD2	0.640394677734652	2.59278268526231e-05	0.52947232947233	0.00106164712722526	0.00405718634589846	0.0715818667372274
PSORS1C1	0.545261266412765	0.000583902954614857	0.597795422505998	0.000118120671109525	0.0371045580149886	0.0144402520431395
FOXB2	0.537875859509278	0.000716083758899089	0.507356870057476	0.00158695976398673	0.0434767145389504	0.094063433283577
ZFP57	0.54527376087217	0.000583699082134403	0.841907890248848	1.24148408269745e-10	0.0371045580149886	4.85668573151244e-07
CPNE1	0.591225749129581	0.000146456521178839	0.520125391162787	0.00114783938047237	0.0138057327916053	0.0761075873967444
ZNF880	0.816254409183697	1.29722921293762e-09	0.728442728442729	1.45650356070325e-06	1.268690170253e-06	0.000541619020727511
XKR9	0.618843240426773	5.74053995949786e-05	0.768854568854569	4.5893083917824e-07	0.00748566410718521	0.000276205760440812
RPS28	0.752590272274082	1.19753247762588e-07	0.71943371943372	2.00675083249756e-06	4.93131268681312e-05	0.000603877635133111
B3GALT4	0.616082933485514	6.32896659302773e-05	0.079026964575768	0.646847922843306	0.0077371616599764	0.949119069743505
CCDC163P	0.637574743801412	2.8868771359658e-05	0.706048906048906	3.31827254606523e-06	0.00426168428524461	0.00089524704829015
LRRC37A2	0.59165522821471	0.0001444327435145	0.618184642254799	5.87625755895177e-05	0.0138057327916053	0.00884150752716127
PPIL3	0.76522370121407	5.46716312221918e-08	0.711969111969112	2.6486077543774e-06	2.67344276676518e-05	0.000767507669268473
L1TD1	0.596709460756833	0.000122434087602485	0.70673788678427	1.45396249062281e-06	0.0121256240683778	0.000541619020727511
TDGF1	0.838860127533016	1.6755219434117e-10	0.806838560006171	2.8069959340514e-09	2.62185673705062e-07	3.66032269800303e-06
GTF2A1L	0.545604510332288	0.000578325176865846	0.461337158444838	0.00462564256698854	0.0371045580149886	0.167551052982029
PSG4	0.672097346627788	7.16236405429171e-06	0.816082720162932	1.31612856976796e-09	0.00151454963137239	2.09353959935148e-06
HS3ST5	-0.610080708501771	7.80052541316721e-05	-0.0203009040631204	0.906449060151852	0.00910915087054033	0.989405335746106
SIGLEC12	0.65964738579767	1.20850563558594e-05	0.786623589404901	1.28865585283959e-08	0.00210582975995285	1.44034905608813e-05
EID3	0.572691396766659	0.000262174334354714	0.515830115830116	0.00148502928138141	0.0209311427754213	0.0896570577693969
